"Kafka_Notif","exception"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'default', u'zone': None, u'country': None}, u'displayedListing': None, u'otherListings': [{u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 799.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 799.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 799.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}]}, u'validTill': 1467288126269, u'competitor': u'AI', u'vertical': u'remote_control_toy', u'fetchTimestamp': 1467100926269, u'channel': u'WEBSITE', u'productId': u'RCTE6RHK8PPCYEDP'}","'timestamp'"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'default', u'zone': None, u'country': None}, u'displayedListing': None, u'otherListings': [{u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 414.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': True}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 438.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': True}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 449.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': True}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 474.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': True}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 495.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': True}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 449.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 449.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 499.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 449.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 499.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 479.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 420.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 499.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 499.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 2242.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 3240.26}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}]}, u'validTill': 1467288144288, u'competitor': u'AI', u'vertical': u'toy_weapon', u'fetchTimestamp': 1467100944288, u'channel': u'WEBSITE', u'productId': u'TWPDHGP9T8P9UHWZ'}","'timestamp'"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'default', u'zone': None, u'country': None}, u'displayedListing': None, u'otherListings': [{u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 299.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}]}, u'validTill': 1467288142807, u'competitor': u'AI', u'vertical': u'art_craft_kit', u'fetchTimestamp': 1467100942807, u'channel': u'WEBSITE', u'productId': u'ACKDA3PESSNHQ2DZ'}","'timestamp'"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'default', u'zone': None, u'country': None}, u'displayedListing': None, u'otherListings': [{u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 360.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}]}, u'validTill': 1467288698173, u'competitor': u'AI', u'vertical': u'body_skin_treatment', u'fetchTimestamp': 1467101498173, u'channel': u'WEBSITE', u'productId': u'BSTEEKD34YHBZ6RG'}","'timestamp'"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'default', u'zone': None, u'country': None}, u'displayedListing': None, u'otherListings': [{u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 390.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}]}, u'validTill': 1467288705878, u'competitor': u'AI', u'vertical': u'deodorant', u'fetchTimestamp': 1467101505878, u'channel': u'WEBSITE', u'productId': u'DEOEHZNZCFHTG2Z5'}","'timestamp'"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'default', u'zone': None, u'country': None}, u'displayedListing': None, u'otherListings': [{u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 85.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}]}, u'validTill': 1467288711378, u'competitor': u'AI', u'vertical': u'face_wash', u'fetchTimestamp': 1467101511378, u'channel': u'WEBSITE', u'productId': u'FCWDFF3EVNYMJS3W'}","'timestamp'"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'default', u'zone': None, u'country': None}, u'displayedListing': None, u'otherListings': [{u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 405.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}]}, u'validTill': 1467288725377, u'competitor': u'AI', u'vertical': u'shaving_razor', u'fetchTimestamp': 1467101525377, u'channel': u'WEBSITE', u'productId': u'SHRDH23PTSYTPUVT'}","'timestamp'"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'default', u'zone': None, u'country': None}, u'displayedListing': None, u'otherListings': [{u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 725.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 650.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 6878.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}]}, u'validTill': 1467288732114, u'competitor': u'AI', u'vertical': u'body_skin_treatment', u'fetchTimestamp': 1467101532114, u'channel': u'WEBSITE', u'productId': u'BSTDRKJYZ2VK6Q9Y'}","'timestamp'"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'default', u'zone': None, u'country': None}, u'displayedListing': None, u'otherListings': [{u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 299.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}]}, u'validTill': 1467288736762, u'competitor': u'AI', u'vertical': u'nail_polish', u'fetchTimestamp': 1467101536762, u'channel': u'WEBSITE', u'productId': u'NLPEFGJ5ZZNUKTGT'}","'timestamp'"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'default', u'zone': None, u'country': None}, u'displayedListing': None, u'otherListings': [{u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 999.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 1999.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}]}, u'validTill': 1467288724070, u'competitor': u'AI', u'vertical': u'combo_kit', u'fetchTimestamp': 1467101524070, u'channel': u'WEBSITE', u'productId': u'CBKECWFTKRJR2TWH'}","'timestamp'"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'400001', u'zone': None, u'country': None}, u'displayedListing': None, u'otherListings': []}, u'validTill': 1467288724070, u'competitor': u'AI', u'vertical': u'combo_kit', u'fetchTimestamp': 1467101524070, u'channel': u'WEBSITE', u'productId': u'CBKECWFTKRJR2TWH'}","'timestamp'"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'default', u'zone': None, u'country': None}, u'displayedListing': None, u'otherListings': [{u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 180.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}]}, u'validTill': 1467288739140, u'competitor': u'AI', u'vertical': u'condom', u'fetchTimestamp': 1467101539140, u'channel': u'WEBSITE', u'productId': u'CDME9Y7FQNGKQN62'}","'timestamp'"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'default', u'zone': None, u'country': None}, u'displayedListing': None, u'otherListings': [{u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 700.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}]}, u'validTill': 1467288750961, u'competitor': u'AI', u'vertical': u'hair_oil', u'fetchTimestamp': 1467101550961, u'channel': u'WEBSITE', u'productId': u'HOLEG47K9VXSMWZY'}","'timestamp'"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'default', u'zone': None, u'country': None}, u'displayedListing': None, u'otherListings': [{u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 29990.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 43899.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}]}, u'validTill': 1467213878832, u'competitor': u'AI', u'vertical': u'mobile', u'fetchTimestamp': 1467026678832, u'channel': u'WEBSITE', u'productId': u'MOBDPNKCYZGGRQFR'}","'timestamp'"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'default', u'zone': None, u'country': None}, u'displayedListing': None, u'otherListings': [{u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 6876.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}]}, u'validTill': 1467288840574, u'competitor': u'AI', u'vertical': u'hair_color', u'fetchTimestamp': 1467101640574, u'channel': u'WEBSITE', u'productId': u'HRCD9ZYBG68G9SA6'}","'timestamp'"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'default', u'zone': None, u'country': None}, u'displayedListing': None, u'otherListings': [{u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 2199.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': True}}]}, u'validTill': 1467267259574, u'competitor': u'AI', u'vertical': u'memory_card', u'fetchTimestamp': 1467080059574, u'channel': u'WEBSITE', u'productId': u'ACCD6SV4C9KEXFEP'}","'timestamp'"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'default', u'zone': None, u'country': None}, u'displayedListing': None, u'otherListings': []}, u'validTill': 1467289259690, u'competitor': u'AI', u'vertical': u'book', u'fetchTimestamp': 1467102059690, u'channel': u'WEBSITE', u'productId': u'9789382948360'}","'timestamp'"
"{u'parsData': {u'geoInformation': {u'city': None, u'state': None, u'pincode': u'default', u'zone': None, u'country': None}, u'displayedListing': None, u'otherListings': [{u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 446.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 446.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 441.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 470.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 491.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 495.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 1500.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 3905.0}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}, {u'shippings': [], u'price': {u'dealPrice': None, u'mrp': None, u'sellingPrice': {u'currency': u'INR', u'value': 15009.76}}, u'availability': {u'availabilityType': u'IN_STOCK', u'paymentModes': [], u'sla': None, u'isFulfilledByCompetitor': False}}]}, u'validTill': 1467289265674, u'competitor': u'AI', u'vertical': u'book', u'fetchTimestamp': 1467102065674, u'channel': u'WEBSITE', u'productId': u'9780849313691'}","'timestamp'"
